"ID","Input Lon","Input Lat","Elev(ft)","Elev(m)"
83,-84.50294,39.80271,1012.37,308.57
84,-84.50370,39.80271,1014.04,309.08
85,-84.50447,39.80271,1013.35,308.87
86,-84.50523,39.80271,1010.33,307.95
87,-84.50599,39.80271,1010.70,308.06
88,-84.50675,39.80271,1010.43,307.98
89,-84.50751,39.80271,1010.60,308.03
90,-84.50827,39.80271,1006.30,306.72
91,-84.50903,39.80271,1003.48,305.86
92,-84.50979,39.80271,1001.87,305.37
93,-84.51056,39.80271,1000.56,304.97
94,-84.51132,39.80271,1000.69,305.01
95,-84.51208,39.80271,999.61,304.68
96,-84.51284,39.80271,996.56,303.75
97,-84.51360,39.80271,985.01,300.23
98,-84.51436,39.80271,975.69,297.39
99,-84.51512,39.80271,979.53,298.56
100,-84.51588,39.80271,984.51,300.08
101,-84.51588,39.80213,968.86,295.31
102,-84.51664,39.80213,975.79,297.42
103,-84.51741,39.80213,981.63,299.20
104,-84.51817,39.80213,980.61,298.89
105,-84.51893,39.80213,976.97,297.78
106,-84.51969,39.80213,976.94,297.77
107,-84.52045,39.80213,974.44,297.01
108,-84.52121,39.80213,968.47,295.19
109,-84.52197,39.80213,962.47,293.36
110,-84.52273,39.80213,958.50,292.15
111,-84.52350,39.80213,950.75,289.79
112,-84.52426,39.80213,943.37,287.54
113,-84.52502,39.80213,956.79,291.63
114,-84.52578,39.80213,947.77,288.88
115,-84.52654,39.80213,949.87,289.52
116,-84.52730,39.80213,936.81,285.54
117,-84.52806,39.80213,927.92,282.83
118,-84.52882,39.80213,914.67,278.79
119,-84.52959,39.80213,912.20,278.04
120,-84.53035,39.80213,894.23,272.56
121,-84.53111,39.80213,899.61,274.20
122,-84.53187,39.80213,899.97,274.31
123,-84.53263,39.80213,898.33,273.81
124,-84.53339,39.80213,898.75,273.94
125,-84.53415,39.80213,902.43,275.06
126,-84.53491,39.80213,936.48,285.44
127,-84.53567,39.80213,949.21,289.32
128,-84.53644,39.80213,956.30,291.48
129,-84.53720,39.80213,962.34,293.32
130,-84.53796,39.80213,966.08,294.46
131,-84.53872,39.80213,970.64,295.85
132,-84.53948,39.80213,969.65,295.55
133,-84.54024,39.80213,-9999,-9999
134,-84.54100,39.80213,967.68,294.95
135,-84.54176,39.80213,970.21,295.72
136,-84.54253,39.80213,965.75,294.36
137,-84.54329,39.80213,962.27,293.30
138,-84.54405,39.80213,960.79,292.85
139,-84.54481,39.80213,970.57,295.83
140,-84.54557,39.80213,976.31,297.58
141,-84.54633,39.80213,975.62,297.37
142,-84.54709,39.80213,979.92,298.68
143,-84.54785,39.80213,983.66,299.82
144,-84.54862,39.80213,985.11,300.26
145,-84.54938,39.80213,988.62,301.33
146,-84.55014,39.80213,-9999,-9999
147,-84.55090,39.80213,989.21,301.51
148,-84.55166,39.80213,981.46,299.15
149,-84.55242,39.80213,970.41,295.78
150,-84.55318,39.80213,973.13,296.61
151,-84.55394,39.80213,974.21,296.94
152,-84.55470,39.80213,961.78,293.15
153,-84.55547,39.80213,953.97,290.77
154,-84.55623,39.80213,-9999,-9999
155,-84.55699,39.80213,940.16,286.56
156,-84.55775,39.80213,935.17,285.04
157,-84.55851,39.80213,942.39,287.24
158,-84.55927,39.80213,967.42,294.87
159,-84.56003,39.80213,-9999,-9999
160,-84.56079,39.80213,-9999,-9999
161,-84.56156,39.80213,991.08,302.08
162,-84.56232,39.80213,994.03,302.98
163,-84.56308,39.80213,992.55,302.53
164,-84.56384,39.80213,993.31,302.76
165,-84.56460,39.80213,992.81,302.61
166,-84.56536,39.80213,997.97,304.18
167,-84.56612,39.80213,1002.69,305.62
168,-84.56688,39.80213,1005.71,306.54
169,-84.56765,39.80213,1008.23,307.31
170,-84.56841,39.80213,1011.81,308.40
171,-84.56917,39.80213,1018.04,310.30
172,-84.56993,39.80213,1019.13,310.63
173,-84.57069,39.80213,1019.00,310.59
174,-84.57145,39.80213,1021.33,311.30
175,-84.57221,39.80213,1022.01,311.51
176,-84.57297,39.80213,1028.35,313.44
177,-84.57373,39.80213,1028.44,313.47
178,-84.57450,39.80213,1026.51,312.88
179,-84.57526,39.80213,1025.59,312.60
180,-84.57602,39.80213,1033.76,315.09
181,-84.57678,39.80213,1036.12,315.81
182,-84.57754,39.80213,1041.31,317.39
183,-84.57830,39.80213,1039.67,316.89
184,-84.57906,39.80213,1038.55,316.55
185,-84.57982,39.80213,1038.02,316.39
186,-84.58059,39.80213,1036.42,315.90
187,-84.58135,39.80213,1040.88,317.26
188,-84.58211,39.80213,1042.95,317.89
189,-84.58287,39.80213,1046.19,318.88
190,-84.58363,39.80213,1047.70,319.34
191,-84.58439,39.80213,1046.82,319.07
192,-84.58515,39.80213,1048.79,319.67
193,-84.58591,39.80213,1050.62,320.23
194,-84.58668,39.80213,1053.18,321.01
195,-84.58744,39.80213,1054.10,321.29
196,-84.58820,39.80213,1051.87,320.61
197,-84.58896,39.80213,1053.15,321.00
198,-84.58972,39.80213,1056.59,322.05
199,-84.59048,39.80213,1058.14,322.52
200,-84.59124,39.80213,1060.01,323.09
201,-84.59124,39.80154,1058.60,322.66
202,-84.59200,39.80154,1059.91,323.06
203,-84.59276,39.80154,1057.32,322.27
204,-84.59353,39.80154,1054.30,321.35
205,-84.59429,39.80154,1053.74,321.18
206,-84.59505,39.80154,1055.18,321.62
207,-84.59581,39.80154,1056.33,321.97
208,-84.59657,39.80154,1055.94,321.85
209,-84.59733,39.80154,1055.25,321.64
210,-84.59809,39.80154,1054.92,321.54
211,-84.59885,39.80154,1053.25,321.03
212,-84.59962,39.80154,1050.98,320.34
213,-84.60038,39.80154,1041.83,317.55
214,-84.60114,39.80154,1034.12,315.20
215,-84.60190,39.80154,1028.35,313.44
216,-84.60266,39.80154,1024.28,312.20
217,-84.60342,39.80154,1021.23,311.27
218,-84.60418,39.80154,1009.97,307.84
219,-84.60494,39.80154,1008.17,307.29
220,-84.60571,39.80154,-9999,-9999
221,-84.60647,39.80154,1028.54,313.50
222,-84.60723,39.80154,-9999,-9999
223,-84.60799,39.80154,1040.12,317.03
224,-84.60875,39.80154,1044.39,318.33
225,-84.60951,39.80154,1043.47,318.05
226,-84.61027,39.80154,1037.83,316.33
227,-84.61103,39.80154,1033.56,315.03
228,-84.61179,39.80154,1045.05,318.53
229,-84.61256,39.80154,1050.95,320.33
230,-84.61332,39.80154,1053.35,321.06
231,-84.61408,39.80154,1056.00,321.87
232,-84.61484,39.80154,1057.12,322.21
233,-84.61560,39.80154,1057.02,322.18
234,-84.61636,39.80154,1052.07,320.67
235,-84.61712,39.80154,1048.16,319.48
236,-84.61788,39.80154,1041.73,317.52
237,-84.61865,39.80154,1037.27,316.16
238,-84.61941,39.80154,1032.71,314.77
239,-84.62017,39.80154,1032.28,314.64
240,-84.62093,39.80154,1042.45,317.74
241,-84.62169,39.80154,-9999,-9999
242,-84.62245,39.80154,1043.70,318.12
243,-84.62321,39.80154,1034.65,315.36
244,-84.62397,39.80154,1026.64,312.92
245,-84.62474,39.80154,1021.26,311.28
246,-84.62550,39.80154,1038.12,316.42
247,-84.62626,39.80154,1044.78,318.45
248,-84.62702,39.80154,1049.34,319.84
249,-84.62778,39.80154,1058.53,322.64
250,-84.62854,39.80154,1066.27,325.00
251,-84.62930,39.80154,1062.66,323.90
252,-84.63006,39.80154,1068.83,325.78
253,-84.63082,39.80154,1071.19,326.50
254,-84.63159,39.80154,1068.83,325.78
255,-84.63235,39.80154,1069.19,325.89
256,-84.63311,39.80154,1072.77,326.98
257,-84.63387,39.80154,1075.33,327.76
258,-84.63463,39.80154,1071.98,326.74
259,-84.63539,39.80154,1068.64,325.72
260,-84.63615,39.80154,1071.92,326.72
261,-84.63691,39.80154,1072.70,326.96
262,-84.63768,39.80154,1074.67,327.56
263,-84.63844,39.80154,1077.00,328.27
264,-84.63920,39.80154,1075.85,327.92
265,-84.63996,39.80154,1071.95,326.73
266,-84.64072,39.80154,1068.37,325.64
267,-84.64148,39.80154,1038.32,316.48
268,-84.64224,39.80154,1042.62,317.79
269,-84.64300,39.80154,1043.08,317.93
270,-84.64377,39.80154,1067.55,325.39
271,-84.64453,39.80154,1071.26,326.52
272,-84.64529,39.80154,1070.93,326.42
273,-84.64605,39.80154,1071.82,326.69
274,-84.64681,39.80154,1073.06,327.07
275,-84.64757,39.80154,1069.26,325.91
276,-84.64833,39.80154,1071.03,326.45
277,-84.64909,39.80154,1075.07,327.68
278,-84.64985,39.80154,1074.74,327.58
279,-84.65062,39.80154,1071.52,326.60
280,-84.65138,39.80154,1076.35,328.07
281,-84.65214,39.80154,1076.44,328.10
282,-84.65290,39.80154,1078.77,328.81
283,-84.65366,39.80154,1078.54,328.74
284,-84.65442,39.80154,1077.72,328.49
285,-84.65518,39.80154,1078.74,328.80
286,-84.65594,39.80154,1081.10,329.52
287,-84.65671,39.80154,1080.45,329.32
288,-84.65747,39.80154,1079.17,328.93
289,-84.65823,39.80154,1079.27,328.96
290,-84.65899,39.80154,1078.90,328.85
291,-84.65975,39.80154,1079.76,329.11
292,-84.66051,39.80154,1082.41,329.92
293,-84.66127,39.80154,1082.15,329.84
294,-84.66203,39.80154,1083.96,330.39
295,-84.66280,39.80154,1088.81,331.87
296,-84.66356,39.80154,1088.29,331.71
297,-84.66432,39.80154,1089.27,332.01
298,-84.66508,39.80154,1090.19,332.29
299,-84.66584,39.80154,1091.86,332.80
300,-84.66660,39.80154,1093.34,333.25
301,-84.66660,39.80096,1092.32,332.94
302,-84.66736,39.80096,1093.50,333.30
303,-84.66812,39.80096,1095.47,333.90
304,-84.66888,39.80096,1095.31,333.85
305,-84.66965,39.80096,1097.70,334.58
306,-84.67041,39.80096,1096.85,334.32
307,-84.67117,39.80096,1099.61,335.16
308,-84.67193,39.80096,1103.44,336.33
309,-84.67269,39.80096,1100.00,335.28
310,-84.67345,39.80096,1101.67,335.79
311,-84.67421,39.80096,1103.41,336.32
312,-84.67497,39.80096,1102.99,336.19
313,-84.67574,39.80096,1105.48,336.95
314,-84.67650,39.80096,1105.64,337.00
315,-84.67726,39.80096,1105.87,337.07
316,-84.67802,39.80096,1103.84,336.45
317,-84.67878,39.80096,1105.71,337.02
318,-84.67954,39.80096,1106.14,337.15
319,-84.68030,39.80096,1104.76,336.73
320,-84.68106,39.80096,1106.36,337.22
321,-84.68183,39.80096,1107.38,337.53
322,-84.68259,39.80096,1104.66,336.70
323,-84.68335,39.80096,1102.36,336.00
324,-84.68411,39.80096,1100.39,335.40
325,-84.68487,39.80096,1100.43,335.41
326,-84.68563,39.80096,1100.30,335.37
327,-84.68639,39.80096,1102.95,336.18
328,-84.68715,39.80096,1093.73,333.37
329,-84.68791,39.80096,1092.03,332.85
330,-84.68868,39.80096,1093.18,333.20
331,-84.68944,39.80096,1091.73,332.76
332,-84.69020,39.80096,1099.02,334.98
333,-84.69096,39.80096,1101.61,335.77
334,-84.69172,39.80096,1108.43,337.85
335,-84.69248,39.80096,1111.61,338.82
336,-84.69324,39.80096,1116.50,340.31
337,-84.69400,39.80096,1117.59,340.64
338,-84.69477,39.80096,1119.69,341.28
339,-84.69553,39.80096,1122.61,342.17
340,-84.69629,39.80096,1124.34,342.70
341,-84.69705,39.80096,1123.00,342.29
342,-84.69781,39.80096,1124.38,342.71
343,-84.69857,39.80096,1126.77,343.44
344,-84.69933,39.80096,1129.49,344.27
345,-84.70009,39.80096,1132.28,345.12
346,-84.70086,39.80096,1121.52,341.84
347,-84.70162,39.80096,1116.99,340.46
348,-84.70238,39.80096,1119.06,341.09
349,-84.70314,39.80096,1119.32,341.17
350,-84.70390,39.80096,1123.06,342.31
351,-84.70466,39.80096,1133.17,345.39
352,-84.70542,39.80096,1123.85,342.55
353,-84.70618,39.80096,1128.12,343.85
354,-84.70694,39.80096,1130.02,344.43
355,-84.70771,39.80096,1131.30,344.82
356,-84.70847,39.80096,1144.09,348.72
357,-84.70923,39.80096,1143.60,348.57
358,-84.70999,39.80096,1140.68,347.68
359,-84.71075,39.80096,1142.75,348.31
360,-84.71151,39.80096,1145.47,349.14
361,-84.71227,39.80096,1146.85,349.56
362,-84.71303,39.80096,1150.26,350.60
363,-84.71380,39.80096,1149.87,350.48
364,-84.71456,39.80096,1151.57,351.00
365,-84.71532,39.80096,1152.33,351.23
366,-84.71608,39.80096,1156.00,352.35
367,-84.71684,39.80096,1154.89,352.01
368,-84.71760,39.80096,1157.19,352.71
369,-84.71836,39.80096,1158.23,353.03
370,-84.71912,39.80096,1160.63,353.76
371,-84.71989,39.80096,1161.68,354.08
372,-84.72065,39.80096,1163.81,354.73
373,-84.72141,39.80096,1164.34,354.89
374,-84.72217,39.80096,1166.27,355.48
375,-84.72293,39.80096,1169.98,356.61
376,-84.72369,39.80096,1177.62,358.94
377,-84.72445,39.80096,1177.85,359.01
378,-84.72521,39.80096,1175.23,358.21
379,-84.72597,39.80096,1177.07,358.77
380,-84.72674,39.80096,1179.86,359.62
381,-84.72750,39.80096,1183.27,360.66
382,-84.72826,39.80096,1184.74,361.11
383,-84.72902,39.80096,1188.19,362.16
384,-84.72978,39.80096,1189.17,362.46
385,-84.73054,39.80096,1187.17,361.85
386,-84.73130,39.80096,1191.37,363.13
387,-84.73206,39.80096,1187.80,362.04
388,-84.73283,39.80096,1189.47,362.55
389,-84.73359,39.80096,1192.91,363.60
390,-84.73435,39.80096,1197.01,364.85
391,-84.73511,39.80096,1190.45,362.85
392,-84.73587,39.80096,1191.17,363.07
393,-84.73663,39.80096,1191.73,363.24
394,-84.73739,39.80096,1196.16,364.59
395,-84.73815,39.80096,1196.95,364.83
396,-84.73892,39.80096,1198.98,365.45
397,-84.73968,39.80096,1201.41,366.19
398,-84.74044,39.80096,1203.77,366.91
399,-84.74120,39.80096,1201.71,366.28
400,-84.74196,39.80096,1210.01,368.81
